activity_id,institution_id,source_id,experiment_id,frequency,modeling_realm,table_id,member_id,grid_label,variable_id,temporal_subset,chunk_freq,grid_label,platform,dimensions,cell_methods,path
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,tau_x,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.tau_x.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,tau_y,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.tau_y.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,tdt_dyn,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.tdt_dyn.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,temp,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.temp.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,tot_cld_amt,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.tot_cld_amt.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,t_ref,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.t_ref.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,t_surf,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.t_surf.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,ucomp,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.ucomp.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,u_ref,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.u_ref.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,uw_precip,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.uw_precip.nc
