activity_id,institution_id,member_id,modeling_realm,variable_id,table_id,platform,source_id,experiment_id,grid_label,temporal_subset,chunk_freq,frequency,cell_methods,dimensions,path
DECK,GFDL,r1i1p1f1,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,190501-190912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.190501-190912.slp.nc
DECK,GFDL,r1i1p1f1,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,191001-191412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.191001-191412.slp.nc
DECK,GFDL,r1i1p1f1,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,191501-191912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.191501-191912.slp.nc
DECK,GFDL,r1i1p1f1,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,192001-192412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.192001-192412.slp.nc
DECK,GFDL,r1i1p1f1,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,192501-192912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.192501-192912.slp.nc
DECK,GFDL,r1i1p1f1,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,193001-193412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.193001-193412.slp.nc
DECK,GFDL,r1i1p1f1,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,193501-193912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.193501-193912.slp.nc
DECK,GFDL,r1i1p1f1,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,194001-194412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.194001-194412.slp.nc
DECK,GFDL,r1i1p1f1,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,194501-194912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.194501-194912.slp.nc
DECK,GFDL,r1i1p1f1,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,195001-195412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.195001-195412.slp.nc
DECK,GFDL,r1i1p1f1,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,195501-195912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.195501-195912.slp.nc
DECK,GFDL,r1i1p1f1,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,196001-196412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.196001-196412.slp.nc
DECK,GFDL,r1i1p1f1,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,196501-196912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.196501-196912.slp.nc
DECK,GFDL,r1i1p1f1,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,197001-197412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.197001-197412.slp.nc
DECK,GFDL,r1i1p1f1,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,197501-197912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.197501-197912.slp.nc
DECK,GFDL,r1i1p1f1,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,198001-198412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.198001-198412.slp.nc
DECK,GFDL,r1i1p1f1,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,198501-198912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.198501-198912.slp.nc
DECK,GFDL,r1i1p1f1,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,199001-199412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.199001-199412.slp.nc
DECK,GFDL,r1i1p1f1,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,199501-199912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.199501-199912.slp.nc
DECK,GFDL,r1i1p1f1,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,200001-200412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.200001-200412.slp.nc
DECK,GFDL,r1i1p1f1,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,200501-200912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.200501-200912.slp.nc
DECK,GFDL,r1i1p1f1,atmos,slp,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,201001-201412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.201001-201412.slp.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,185001-185412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.185001-185412.t_ref.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,185501-185912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.185501-185912.t_ref.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,186001-186412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.186001-186412.t_ref.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,186501-186912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.186501-186912.t_ref.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,187001-187412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.187001-187412.t_ref.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,187501-187912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.187501-187912.t_ref.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,188001-188412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.188001-188412.t_ref.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,188501-188912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.188501-188912.t_ref.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,189001-189412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.189001-189412.t_ref.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,189501-189912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.189501-189912.t_ref.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,190001-190412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.190001-190412.t_ref.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,190501-190912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.190501-190912.t_ref.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,191001-191412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.191001-191412.t_ref.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,191501-191912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.191501-191912.t_ref.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,192001-192412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.192001-192412.t_ref.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,192501-192912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.192501-192912.t_ref.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,193001-193412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.193001-193412.t_ref.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,193501-193912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.193501-193912.t_ref.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,194001-194412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.194001-194412.t_ref.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,194501-194912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.194501-194912.t_ref.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,195001-195412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.195001-195412.t_ref.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,195501-195912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.195501-195912.t_ref.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,196001-196412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.196001-196412.t_ref.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,196501-196912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.196501-196912.t_ref.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,197001-197412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.197001-197412.t_ref.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,197501-197912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.197501-197912.t_ref.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,198001-198412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.198001-198412.t_ref.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,198501-198912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.198501-198912.t_ref.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,199001-199412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.199001-199412.t_ref.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,199501-199912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.199501-199912.t_ref.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,200001-200412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.200001-200412.t_ref.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,200501-200912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.200501-200912.t_ref.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_ref,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,201001-201412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.201001-201412.t_ref.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_surf,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,185001-185412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.185001-185412.t_surf.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_surf,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,185501-185912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.185501-185912.t_surf.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_surf,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,186001-186412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.186001-186412.t_surf.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_surf,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,186501-186912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.186501-186912.t_surf.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_surf,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,187001-187412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.187001-187412.t_surf.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_surf,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,187501-187912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.187501-187912.t_surf.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_surf,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,188001-188412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.188001-188412.t_surf.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_surf,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,188501-188912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.188501-188912.t_surf.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_surf,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,189001-189412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.189001-189412.t_surf.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_surf,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,189501-189912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.189501-189912.t_surf.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_surf,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,190001-190412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.190001-190412.t_surf.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_surf,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,190501-190912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.190501-190912.t_surf.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_surf,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,191001-191412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.191001-191412.t_surf.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_surf,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,191501-191912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.191501-191912.t_surf.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_surf,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,192001-192412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.192001-192412.t_surf.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_surf,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,192501-192912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.192501-192912.t_surf.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_surf,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,193001-193412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.193001-193412.t_surf.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_surf,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,193501-193912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.193501-193912.t_surf.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_surf,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,194001-194412,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.194001-194412.t_surf.nc
esm4dev,GFDL,r1i1p1f1,atmos,t_surf,,gfdl.ncrc4-intel16-prod-openmp,ESM4,ESM4_historical_D1,,194501-194912,5yr,mon,area: time: mean,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_historical_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.194501-194912.t_surf.nc
